pdf_url,movie_name_script_slug_conventioned,movie_name_imsdb_conventioned,full_url_imsdb,_merge_imsdb_scriptslug,movie_name_conventioned,movie_name_imsdb_error,error,movie_name_imsdb_conventioned_error,scrapping_url,scrapping_url_extension
https://assets.scriptslug.com/live/pdf/scripts/all-the-old-knives-2022.pdf?v=1729114857,All The Old Knives,,,left_only,All The Old Knives,,,,https://assets.scriptslug.com/live/pdf/scripts/all-the-old-knives-2022.pdf?v=1729114857,pdf
https://assets.scriptslug.com/live/pdf/scripts/all-the-presidents-men-1976.pdf?v=1729114857,All The Presidents Men,All The Presidents Men,https://imsdb.com//scripts//All-the-President's-Men.html,both,All The Presidents Men,,,,https://assets.scriptslug.com/live/pdf/scripts/all-the-presidents-men-1976.pdf?v=1729114857,pdf
https://assets.scriptslug.com/live/pdf/scripts/almost-famous-2000.pdf?v=1729114857,Almost Famous,Almost Famous,https://imsdb.com//scripts//Almost-Famous.html,both,Almost Famous,,,,https://assets.scriptslug.com/live/pdf/scripts/almost-famous-2000.pdf?v=1729114857,pdf
,,Alone In The Dark,https://imsdb.com//scripts//Alone-in-the-Dark.html,right_only,Alone In The Dark,,,,https://imsdb.com//scripts//Alone-in-the-Dark.html,html
https://assets.scriptslug.com/live/pdf/scripts/altered-states-1980.pdf?v=1729114857,Altered States,,,left_only,Altered States,,,,https://assets.scriptslug.com/live/pdf/scripts/altered-states-1980.pdf?v=1729114857,pdf
https://assets.scriptslug.com/live/pdf/scripts/amadeus-1984.pdf?v=1729114857,Amadeus,Amadeus,https://imsdb.com//scripts//Amadeus.html,both,Amadeus,,,,https://assets.scriptslug.com/live/pdf/scripts/amadeus-1984.pdf?v=1729114857,pdf
https://assets.scriptslug.com/live/pdf/scripts/ambulance-2022.pdf?v=1729114857,Ambulance,,,left_only,Ambulance,,,,https://assets.scriptslug.com/live/pdf/scripts/ambulance-2022.pdf?v=1729114857,pdf
,,Amelia,https://imsdb.com//scripts//Amelia.html,right_only,Amelia,,,,https://imsdb.com//scripts//Amelia.html,html
https://assets.scriptslug.com/live/pdf/scripts/american-animals-2018.pdf?v=1729114858,American Animals,,,left_only,American Animals,,,,https://assets.scriptslug.com/live/pdf/scripts/american-animals-2018.pdf?v=1729114858,pdf
https://assets.scriptslug.com/live/pdf/scripts/american-beauty-1999.pdf?v=1729114858,American Beauty,American Beauty,https://imsdb.com//scripts//American-Beauty.html,both,American Beauty,,,,https://assets.scriptslug.com/live/pdf/scripts/american-beauty-1999.pdf?v=1729114858,pdf
https://assets.scriptslug.com/live/pdf/scripts/american-fiction-2023.pdf?v=1729114858,American Fiction,American Fiction,https://imsdb.com//scripts//American-Fiction.html,both,American Fiction,,,,https://assets.scriptslug.com/live/pdf/scripts/american-fiction-2023.pdf?v=1729114858,pdf
,,American Gangster,https://imsdb.com//scripts//American-Gangster.html,right_only,American Gangster,,,,https://imsdb.com//scripts//American-Gangster.html,html
https://assets.scriptslug.com/live/pdf/scripts/american-graffiti-1973.pdf?v=1729114858,American Graffiti,American Graffiti,https://imsdb.com//scripts//American-Graffiti.html,both,American Graffiti,,,,https://assets.scriptslug.com/live/pdf/scripts/american-graffiti-1973.pdf?v=1729114858,pdf
,,American History X,https://imsdb.com//scripts//American-History-X.html,right_only,American History X,,,,https://imsdb.com//scripts//American-History-X.html,html
https://assets.scriptslug.com/live/pdf/scripts/american-hustle-2013.pdf?v=1729114858,American Hustle,American Hustle,https://imsdb.com//scripts//American-Hustle.html,both,American Hustle,,,,https://assets.scriptslug.com/live/pdf/scripts/american-hustle-2013.pdf?v=1729114858,pdf
,,American Madness,https://imsdb.com//scripts//American-Madness.html,right_only,American Madness,,,,https://imsdb.com//scripts//American-Madness.html,html
,,American Milkshake,https://imsdb.com//scripts//American-Milkshake.html,right_only,American Milkshake,,,,https://imsdb.com//scripts//American-Milkshake.html,html
,,American Outlaws,https://imsdb.com//scripts//American-Outlaws.html,right_only,American Outlaws,,,,https://imsdb.com//scripts//American-Outlaws.html,html
https://assets.scriptslug.com/live/pdf/scripts/american-pie-1999.pdf?v=1729114858,American Pie,American Pie,https://imsdb.com//scripts//American-Pie.html,both,American Pie,,,,https://assets.scriptslug.com/live/pdf/scripts/american-pie-1999.pdf?v=1729114858,pdf
https://assets.scriptslug.com/live/pdf/scripts/american-psycho-2000.pdf?v=1729114858,American Psycho,American Psycho,https://imsdb.com//scripts//American-Psycho.html,both,American Psycho,,,,https://assets.scriptslug.com/live/pdf/scripts/american-psycho-2000.pdf?v=1729114858,pdf
,,American Shaolin King Of Kickboxers 2,https://imsdb.com//scripts//American-Shaolin-King-of-Kickboxers-II.html,right_only,American Shaolin King Of Kickboxers 2,,,,https://imsdb.com//scripts//American-Shaolin-King-of-Kickboxers-II.html,html
https://assets.scriptslug.com/live/pdf/scripts/american-sniper-2014.pdf?v=1729114859,American Sniper,American Sniper,https://imsdb.com//scripts//American-Sniper.html,both,American Sniper,,,,https://assets.scriptslug.com/live/pdf/scripts/american-sniper-2014.pdf?v=1729114859,pdf
,,American Splendor,https://imsdb.com//scripts//American-Splendor.html,right_only,American Splendor,,,,https://imsdb.com//scripts//American-Splendor.html,html
https://assets.scriptslug.com/live/pdf/scripts/american-ultra-2015.pdf?v=1729114859,American Ultra,,,left_only,American Ultra,,,,https://assets.scriptslug.com/live/pdf/scripts/american-ultra-2015.pdf?v=1729114859,pdf
,,American Werewolf In London,https://imsdb.com//scripts//American-Werewolf-in-London.html,right_only,American Werewolf In London,,,,https://imsdb.com//scripts//American-Werewolf-in-London.html,html
https://assets.scriptslug.com/live/pdf/scripts/amistad-1997.pdf?v=1729114859,Amistad,,,left_only,Amistad,,,,https://assets.scriptslug.com/live/pdf/scripts/amistad-1997.pdf?v=1729114859,pdf
https://assets.scriptslug.com/live/pdf/scripts/amour-2012.pdf?v=1729114859,Amour,Amour,https://imsdb.com//scripts//Amour.html,both,Amour,,,,https://assets.scriptslug.com/live/pdf/scripts/amour-2012.pdf?v=1729114859,pdf
https://assets.scriptslug.com/live/pdf/scripts/amsterdam-2022.pdf?v=1729114859,Amsterdam,,,left_only,Amsterdam,,,,https://assets.scriptslug.com/live/pdf/scripts/amsterdam-2022.pdf?v=1729114859,pdf
https://assets.scriptslug.com/live/pdf/scripts/amelie-2001.pdf?v=1729114858,Amélie,,,left_only,Amélie,,,,https://assets.scriptslug.com/live/pdf/scripts/amelie-2001.pdf?v=1729114858,pdf
https://assets.scriptslug.com/live/pdf/scripts/an-affair-to-remember-1957.pdf?v=1729114859,An Affair To Remember,,,left_only,An Affair To Remember,,,,https://assets.scriptslug.com/live/pdf/scripts/an-affair-to-remember-1957.pdf?v=1729114859,pdf
https://assets.scriptslug.com/live/pdf/scripts/an-american-werewolf-in-london-1981.pdf?v=1729114859,An American Werewolf In London,,,left_only,An American Werewolf In London,,,,https://assets.scriptslug.com/live/pdf/scripts/an-american-werewolf-in-london-1981.pdf?v=1729114859,pdf
,,An Education,https://imsdb.com//scripts//An-Education.html,right_only,An Education,,,,https://imsdb.com//scripts//An-Education.html,html
https://assets.scriptslug.com/live/pdf/scripts/an-unmarried-woman-1978.pdf?v=1729114859,An Unmarried Woman,,,left_only,An Unmarried Woman,,,,https://assets.scriptslug.com/live/pdf/scripts/an-unmarried-woman-1978.pdf?v=1729114859,pdf
https://assets.scriptslug.com/live/pdf/scripts/anaconda-1997.pdf?v=1729114859,Anaconda,,,left_only,Anaconda,,,,https://assets.scriptslug.com/live/pdf/scripts/anaconda-1997.pdf?v=1729114859,pdf
https://assets.scriptslug.com/live/pdf/scripts/analyze-that-2002.pdf?v=1729114860,Analyze That,Analyze That,https://imsdb.com//scripts//Analyze-That.html,both,Analyze That,,,,https://assets.scriptslug.com/live/pdf/scripts/analyze-that-2002.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/analyze-this-1999.pdf?v=1729114860,Analyze This,Analyze This,https://imsdb.com//scripts//Analyze-This.html,both,Analyze This,,,,https://assets.scriptslug.com/live/pdf/scripts/analyze-this-1999.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/anastasia-1997.pdf?v=1729114860,Anastasia,Anastasia,https://imsdb.com//scripts//Anastasia.html,both,Anastasia,,,,https://assets.scriptslug.com/live/pdf/scripts/anastasia-1997.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/anatomy-of-a-fall-2023.pdf?v=1729114860,Anatomy Of A Fall,,,left_only,Anatomy Of A Fall,,,,https://assets.scriptslug.com/live/pdf/scripts/anatomy-of-a-fall-2023.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/anatomy-of-a-murder-1959.pdf?v=1729114860,Anatomy Of A Murder,,,left_only,Anatomy Of A Murder,,,,https://assets.scriptslug.com/live/pdf/scripts/anatomy-of-a-murder-1959.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/anchorman-the-legend-of-ron-burgundy-2004.pdf?v=1729114860,Anchorman The Legend Of Ron Burgundy,,,left_only,Anchorman The Legend Of Ron Burgundy,,,,https://assets.scriptslug.com/live/pdf/scripts/anchorman-the-legend-of-ron-burgundy-2004.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/angel-eyes-2001.pdf?v=1729114860,Angel Eyes,Angel Eyes,https://imsdb.com//scripts//Angel-Eyes.html,both,Angel Eyes,,,,https://assets.scriptslug.com/live/pdf/scripts/angel-eyes-2001.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/angels-with-dirty-faces-1938.pdf?v=1729114860,Angels With Dirty Faces,,,left_only,Angels With Dirty Faces,,,,https://assets.scriptslug.com/live/pdf/scripts/angels-with-dirty-faces-1938.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/anger-management-2003.pdf?v=1729114860,Anger Management,,,left_only,Anger Management,,,,https://assets.scriptslug.com/live/pdf/scripts/anger-management-2003.pdf?v=1729114860,pdf
https://assets.scriptslug.com/live/pdf/scripts/animal-kingdom-2010.pdf?v=1729114860,Animal Kingdom,,,left_only,Animal Kingdom,,,,https://assets.scriptslug.com/live/pdf/scripts/animal-kingdom-2010.pdf?v=1729114860,pdf
,,Anna Karenina,https://imsdb.com//scripts//Anna-Karenina.html,right_only,Anna Karenina,,,,https://imsdb.com//scripts//Anna-Karenina.html,html
https://assets.scriptslug.com/live/pdf/scripts/annabelle-2014.pdf?v=1729114861,Annabelle,,,left_only,Annabelle,,,,https://assets.scriptslug.com/live/pdf/scripts/annabelle-2014.pdf?v=1729114861,pdf
https://assets.scriptslug.com/live/pdf/scripts/annette-2021.pdf?v=1729114861,Annette,,,left_only,Annette,,,,https://assets.scriptslug.com/live/pdf/scripts/annette-2021.pdf?v=1729114861,pdf
https://assets.scriptslug.com/live/pdf/scripts/annie-hall-1977.pdf?v=1729114861,Annie Hall,Annie Hall,https://imsdb.com//scripts//Annie-Hall.html,both,Annie Hall,,,,https://assets.scriptslug.com/live/pdf/scripts/annie-hall-1977.pdf?v=1729114861,pdf
https://assets.scriptslug.com/live/pdf/scripts/annihilation-2018.pdf?v=1729114861,Annihilation,,,left_only,Annihilation,,,,https://assets.scriptslug.com/live/pdf/scripts/annihilation-2018.pdf?v=1729114861,pdf
,,Anonymous,https://imsdb.com//scripts//Anonymous.html,right_only,Anonymous,,,,https://imsdb.com//scripts//Anonymous.html,html
https://assets.scriptslug.com/live/pdf/scripts/anora-2024.pdf?v=1738462640,Anora,Anora,https://imsdb.com//scripts//Anora.html,both,Anora,,,,https://assets.scriptslug.com/live/pdf/scripts/anora-2024.pdf?v=1738462640,pdf
https://assets.scriptslug.com/live/pdf/scripts/another-48-hrs-1990.pdf?v=1729114861,Another 48 Hrs,,,left_only,Another 48 Hrs,,,,https://assets.scriptslug.com/live/pdf/scripts/another-48-hrs-1990.pdf?v=1729114861,pdf
https://assets.scriptslug.com/live/pdf/scripts/another-year-2010.pdf?v=1729114861,Another Year,,,left_only,Another Year,,,,https://assets.scriptslug.com/live/pdf/scripts/another-year-2010.pdf?v=1729114861,pdf
https://assets.scriptslug.com/live/pdf/scripts/antebellum-2020.pdf?v=1729114861,Antebellum,,,left_only,Antebellum,,,,https://assets.scriptslug.com/live/pdf/scripts/antebellum-2020.pdf?v=1729114861,pdf
https://assets.scriptslug.com/live/pdf/scripts/anthropoid-2016.pdf?v=1729114861,Anthropoid,,,left_only,Anthropoid,,,,https://assets.scriptslug.com/live/pdf/scripts/anthropoid-2016.pdf?v=1729114861,pdf
,,Antitrust,https://imsdb.com//scripts//Antitrust.html,right_only,Antitrust,,,,https://imsdb.com//scripts//Antitrust.html,html
,,Antz,https://imsdb.com//scripts//Antz.html,right_only,Antz,,,,https://imsdb.com//scripts//Antz.html,html
https://assets.scriptslug.com/live/pdf/scripts/any-given-sunday-1999.pdf?v=1729114861,Any Given Sunday,,,left_only,Any Given Sunday,,,,https://assets.scriptslug.com/live/pdf/scripts/any-given-sunday-1999.pdf?v=1729114861,pdf
https://assets.scriptslug.com/live/pdf/scripts/apocalypse-now-1979.pdf?v=1729114861,Apocalypse Now,Apocalypse Now,https://imsdb.com//scripts//Apocalypse-Now.html,both,Apocalypse Now,,,,https://assets.scriptslug.com/live/pdf/scripts/apocalypse-now-1979.pdf?v=1729114861,pdf
,,April Fools Day,https://imsdb.com//scripts//April-Fool's-Day.html,right_only,April Fools Day,,,,https://imsdb.com//scripts//April-Fool's-Day.html,html
,,Apt Pupil,https://imsdb.com//scripts//Apt-Pupil.html,right_only,Apt Pupil,,,,https://imsdb.com//scripts//Apt-Pupil.html,html
,,Arbitrage,https://imsdb.com//scripts//Arbitrage.html,right_only,Arbitrage,,,,https://imsdb.com//scripts//Arbitrage.html,html
,,Arcade,https://imsdb.com//scripts//Arcade.html,right_only,Arcade,,,,https://imsdb.com//scripts//Arcade.html,html
,,Arctic Blue,https://imsdb.com//scripts//Arctic-Blue.html,right_only,Arctic Blue,,,,https://imsdb.com//scripts//Arctic-Blue.html,html
https://assets.scriptslug.com/live/pdf/scripts/argentina-1985-2022.pdf?v=1729114862,Argentina 1985,,,left_only,Argentina 1985,,,,https://assets.scriptslug.com/live/pdf/scripts/argentina-1985-2022.pdf?v=1729114862,pdf
https://assets.scriptslug.com/live/pdf/scripts/argo-2012.pdf?v=1729114862,Argo,Argo,https://imsdb.com//scripts//Argo.html,both,Argo,,,,https://assets.scriptslug.com/live/pdf/scripts/argo-2012.pdf?v=1729114862,pdf
https://assets.scriptslug.com/live/pdf/scripts/armageddon-1998.pdf?v=1729114862,Armageddon,Armageddon,https://imsdb.com//scripts//Armageddon.html,both,Armageddon,,,,https://assets.scriptslug.com/live/pdf/scripts/armageddon-1998.pdf?v=1729114862,pdf
https://assets.scriptslug.com/live/pdf/scripts/armageddon-time-2022.pdf?v=1729114862,Armageddon Time,,,left_only,Armageddon Time,,,,https://assets.scriptslug.com/live/pdf/scripts/armageddon-time-2022.pdf?v=1729114862,pdf
https://assets.scriptslug.com/live/pdf/scripts/armed-and-dangerous-1986.pdf?v=1729114862,Armed And Dangerous,,,left_only,Armed And Dangerous,,,,https://assets.scriptslug.com/live/pdf/scripts/armed-and-dangerous-1986.pdf?v=1729114862,pdf
https://assets.scriptslug.com/live/pdf/scripts/army-of-darkness-1992.pdf?v=1729114862,Army Of Darkness,Army Of Darkness,https://imsdb.com//scripts//Army-of-Darkness.html,both,Army Of Darkness,,,,https://assets.scriptslug.com/live/pdf/scripts/army-of-darkness-1992.pdf?v=1729114862,pdf
https://assets.scriptslug.com/live/pdf/scripts/arrival-2016.pdf?v=1729114862,Arrival,,,left_only,Arrival,,,,https://assets.scriptslug.com/live/pdf/scripts/arrival-2016.pdf?v=1729114862,pdf
,,Arsenic And Old Lace,https://imsdb.com//scripts//Arsenic-and-Old-Lace.html,right_only,Arsenic And Old Lace,,,,https://imsdb.com//scripts//Arsenic-and-Old-Lace.html,html
,,Arthur,https://imsdb.com//scripts//Arthur.html,right_only,Arthur,,,,https://imsdb.com//scripts//Arthur.html,html
https://assets.scriptslug.com/live/pdf/scripts/as-good-as-it-gets-1997.pdf?v=1729114862,As Good As It Gets,As Good As It Gets,https://imsdb.com//scripts//As-Good-As-It-Gets.html,both,As Good As It Gets,,,,https://assets.scriptslug.com/live/pdf/scripts/as-good-as-it-gets-1997.pdf?v=1729114862,pdf
https://assets.scriptslug.com/live/pdf/scripts/ask-the-dust-2006.pdf?v=1729114863,Ask The Dust,,,left_only,Ask The Dust,,,,https://assets.scriptslug.com/live/pdf/scripts/ask-the-dust-2006.pdf?v=1729114863,pdf
https://assets.scriptslug.com/live/pdf/scripts/assassination-nation-2018.pdf?v=1729114863,Assassination Nation,,,left_only,Assassination Nation,,,,https://assets.scriptslug.com/live/pdf/scripts/assassination-nation-2018.pdf?v=1729114863,pdf
,,Assassins,https://imsdb.com//scripts//Assassins.html,right_only,Assassins,,,,https://imsdb.com//scripts//Assassins.html,html
https://assets.scriptslug.com/live/pdf/scripts/assault-on-prisinct-13-2005.pdf?v=1729114863,Assault On Precinct 13,,,left_only,Assault On Precinct 13,,,,https://assets.scriptslug.com/live/pdf/scripts/assault-on-prisinct-13-2005.pdf?v=1729114863,pdf
https://assets.scriptslug.com/live/pdf/scripts/asteroid-city-2023.pdf?v=1729114863,Asteroid City,Asteroid City,https://imsdb.com//scripts//Asteroid-City.html,both,Asteroid City,,,,https://assets.scriptslug.com/live/pdf/scripts/asteroid-city-2023.pdf?v=1729114863,pdf
,,At First Sight,https://imsdb.com//scripts//At-First-Sight.html,right_only,At First Sight,,,,https://imsdb.com//scripts//At-First-Sight.html,html
https://assets.scriptslug.com/live/pdf/scripts/atomic-blonde-2017.pdf?v=1729114863,Atomic Blonde,,,left_only,Atomic Blonde,,,,https://assets.scriptslug.com/live/pdf/scripts/atomic-blonde-2017.pdf?v=1729114863,pdf
https://assets.scriptslug.com/live/pdf/scripts/attack-the-block-2011.pdf?v=1729114863,Attack The Block,,,left_only,Attack The Block,,,,https://assets.scriptslug.com/live/pdf/scripts/attack-the-block-2011.pdf?v=1729114863,pdf
https://assets.scriptslug.com/live/pdf/scripts/audrey-rose-1977.pdf?v=1729114864,Audrey Rose,,,left_only,Audrey Rose,,,,https://assets.scriptslug.com/live/pdf/scripts/audrey-rose-1977.pdf?v=1729114864,pdf
https://assets.scriptslug.com/live/pdf/scripts/august-osage-county-2013.pdf?v=1729114864,August Osage County,August Osage County,https://imsdb.com//scripts//August-Osage-County.html,both,August Osage County,,,,https://assets.scriptslug.com/live/pdf/scripts/august-osage-county-2013.pdf?v=1729114864,pdf
,,Austin Powers International Man Of Mystery,https://imsdb.com//scripts//Austin-Powers---International-Man-of-Mystery.html,right_only,Austin Powers International Man Of Mystery,,,,https://imsdb.com//scripts//Austin-Powers---International-Man-of-Mystery.html,html
,,Austin Powers The Spy Who Shagged Me,https://imsdb.com//scripts//Austin-Powers---The-Spy-Who-Shagged-Me.html,right_only,Austin Powers The Spy Who Shagged Me,,,,https://imsdb.com//scripts//Austin-Powers---The-Spy-Who-Shagged-Me.html,html
,,Authors Anonymous,https://imsdb.com//scripts//Authors-Anonymous.html,right_only,Authors Anonymous,,,,https://imsdb.com//scripts//Authors-Anonymous.html,html
,,Autumn In New York,https://imsdb.com//scripts//Autumn-in-New-York.html,right_only,Autumn In New York,,,,https://imsdb.com//scripts//Autumn-in-New-York.html,html
https://assets.scriptslug.com/live/pdf/scripts/avatar-2009.pdf?v=1729114864,Avatar,Avatar,https://imsdb.com//scripts//Avatar.html,both,Avatar,,,,https://assets.scriptslug.com/live/pdf/scripts/avatar-2009.pdf?v=1729114864,pdf
https://assets.scriptslug.com/live/pdf/scripts/avengers-endgame-2019.pdf?v=1729114864,Avengers Endgame,Avengers Endgame,https://imsdb.com//scripts//Avengers-Endgame.html,both,Avengers Endgame,,,,https://assets.scriptslug.com/live/pdf/scripts/avengers-endgame-2019.pdf?v=1729114864,pdf
