movie_name_conventioned,scrapping_url,scrapping_url_extension
Ratatouille,https://assets.scriptslug.com/live/pdf/scripts/ratatouille-2007.pdf?v=1729114977,pdf
Raya And The Last Dragon,https://assets.scriptslug.com/live/pdf/scripts/raya-and-the-last-dragon-2021.pdf?v=1729114977,pdf
Ready Player One,https://assets.scriptslug.com/live/pdf/scripts/ready-player-one-2018.pdf?v=1729114977,pdf
Real Genius,https://imsdb.com//scripts//Real-Genius.html,html
Reality Bites,https://assets.scriptslug.com/live/pdf/scripts/reality-bites-1994.pdf?v=1729114977,pdf
Rear Window,https://assets.scriptslug.com/live/pdf/scripts/rear-window-1954.pdf?v=1729114977,pdf
Rebel Without A Cause,https://imsdb.com//scripts//Rebel-Without-A-Cause.html,html
Red Dawn,https://assets.scriptslug.com/live/pdf/scripts/red-dawn-1984.pdf?v=1729114977,pdf
Red Dragon,https://assets.scriptslug.com/live/pdf/scripts/red-dragon-2002.pdf?v=1729114977,pdf
Red Eye,https://assets.scriptslug.com/live/pdf/scripts/red-eye-2005.pdf?v=1729114978,pdf
Red Heat,https://assets.scriptslug.com/live/pdf/scripts/red-heat-1988.pdf?v=1729114978,pdf
Red One,https://assets.scriptslug.com/live/pdf/scripts/red-one-2024.pdf?v=1738547185,pdf
Red Planet,https://imsdb.com//scripts//Red-Planet.html,html
Red Riding Hood,https://imsdb.com//scripts//Red-Riding-Hood.html,html
Red Rocket,https://assets.scriptslug.com/live/pdf/scripts/red-rocket-2021.pdf?v=1729114978,pdf
Red Sparrow,https://assets.scriptslug.com/live/pdf/scripts/red-sparrow-2018.pdf?v=1729114978,pdf
Reds,https://assets.scriptslug.com/live/pdf/scripts/reds-1981.pdf?v=1729114978,pdf
Reign Of Fire,https://assets.scriptslug.com/live/pdf/scripts/reign-of-fire-2002.pdf?v=1729114978,pdf
Reindeer Games,https://imsdb.com//scripts//Reindeer-Games.html,html
Remember Me,https://imsdb.com//scripts//Remember-Me.html,html
Rent,https://assets.scriptslug.com/live/pdf/scripts/rent-2005.pdf?v=1729114978,pdf
Repo Man,https://imsdb.com//scripts//Repo-Man.html,html
Requiem For A Dream,https://assets.scriptslug.com/live/pdf/scripts/requiem-for-a-dream-2000.pdf?v=1729114978,pdf
Reservoir Dogs,https://assets.scriptslug.com/live/pdf/scripts/reservoir-dogs-1992.pdf?v=1729114978,pdf
Resident Evil,https://imsdb.com//scripts//Resident-Evil.html,html
Respect,https://assets.scriptslug.com/live/pdf/scripts/respect-2021.pdf?v=1729114978,pdf
Return Of The Apes,https://imsdb.com//scripts//Return-of-the-Apes.html,html
Return Of The Living Dead,https://assets.scriptslug.com/live/pdf/scripts/return-of-the-living-dead-1985.pdf?v=1729114979,pdf
Revenge Of The Nerds,https://assets.scriptslug.com/live/pdf/scripts/revenge-of-the-nerds-1984.pdf?v=1729114979,pdf
Revolutionary Road,https://assets.scriptslug.com/live/pdf/scripts/revolutionary-road-2008.pdf?v=1729114979,pdf
Richard Jewell,https://assets.scriptslug.com/live/pdf/scripts/richard-jewell-2019.pdf?v=1729114979,pdf
Ricky Stanicky,https://assets.scriptslug.com/live/pdf/scripts/ricky-stanicky-2024.pdf?v=1729114980,pdf
Ringu,https://imsdb.com//scripts//Ringu.html,html
Rise Of The Guardians,https://imsdb.com//scripts//Rise-of-the-Guardians.html,html
Rise Of The Planet Of The Apes,https://assets.scriptslug.com/live/pdf/scripts/rise-of-the-planet-of-the-apes-2010.pdf?v=1729114980,pdf
Rko 281,https://imsdb.com//scripts//RKO-281.html,html
Road House,https://assets.scriptslug.com/live/pdf/scripts/road-house-1989.pdf?v=1729114980,pdf
Road To Perdition,https://assets.scriptslug.com/live/pdf/scripts/road-to-perdition-2002.pdf?v=1729114980,pdf
Robin Hood Prince Of Thieves,https://imsdb.com//scripts//Robin-Hood-Prince-of-Thieves.html,html
Robocop,https://assets.scriptslug.com/live/pdf/scripts/robocop-1987.pdf?v=1729114980,pdf
Rocketman,https://assets.scriptslug.com/live/pdf/scripts/rocketman-2019.pdf?v=1729114980,pdf
Rocknrolla,https://imsdb.com//scripts//RocknRolla.html,html
Rocky,https://assets.scriptslug.com/live/pdf/scripts/rocky-1976.pdf?v=1729114980,pdf
Rocky 2,https://assets.scriptslug.com/live/pdf/scripts/rocky-ii-1979.pdf?v=1729114980,pdf
Rocky 3,https://assets.scriptslug.com/live/pdf/scripts/rocky-iii-1982.pdf?v=1729114981,pdf
Rocky 4,https://assets.scriptslug.com/live/pdf/scripts/rocky-iv-1985.pdf?v=1729114981,pdf
Rocky Balboa,https://assets.scriptslug.com/live/pdf/scripts/rocky-balboa-2006.pdf?v=1729114980,pdf
Rocky V,https://assets.scriptslug.com/live/pdf/scripts/rocky-v-1990.pdf?v=1729114981,pdf
Roma,https://assets.scriptslug.com/live/pdf/scripts/roma-2018.pdf?v=1729114981,pdf
Roman J Israel Esq,https://assets.scriptslug.com/live/pdf/scripts/roman-j-israel-esq-2017.pdf?v=1729114981,pdf
Romancing The Stone,https://assets.scriptslug.com/live/pdf/scripts/romancing-the-stone-1984.pdf?v=1729114981,pdf
Romeo Must Die,https://assets.scriptslug.com/live/pdf/scripts/romeo-must-die-2000.pdf?v=1729114981,pdf
Ronin,https://assets.scriptslug.com/live/pdf/scripts/ronin-1998.pdf?v=1729114981,pdf
Room,https://assets.scriptslug.com/live/pdf/scripts/room-2015.pdf?v=1729114981,pdf
Rosemarys Baby,https://assets.scriptslug.com/live/pdf/scripts/rosemarys-baby-1968.pdf?v=1729114981,pdf
Rosetta,https://imsdb.com//scripts//Rosetta.html,html
Roughshod,https://imsdb.com//scripts//Roughshod.html,html
Rounders,https://assets.scriptslug.com/live/pdf/scripts/rounders-1998.pdf?v=1729114982,pdf
Ruby Sparks,https://assets.scriptslug.com/live/pdf/scripts/ruby-sparks-2012.pdf?v=1729114982,pdf
Run,https://assets.scriptslug.com/live/pdf/scripts/run-2020.pdf?v=1729114982,pdf
Runaway Bride,https://assets.scriptslug.com/live/pdf/scripts/runaway-bride-1999.pdf?v=1729114982,pdf
Running Scared,https://assets.scriptslug.com/live/pdf/scripts/running-scared-1986.pdf?v=1729114982,pdf
Rush,https://assets.scriptslug.com/live/pdf/scripts/rush-2013.pdf?v=1729114982,pdf
Rush Hour,https://assets.scriptslug.com/live/pdf/scripts/rush-hour-1998.pdf?v=1729114982,pdf
Rush Hour 2,https://imsdb.com//scripts//Rush-Hour-2.html,html
Rushmore,https://assets.scriptslug.com/live/pdf/scripts/rushmore-1998.pdf?v=1729114983,pdf
Rust And Bone,https://assets.scriptslug.com/live/pdf/scripts/rust-and-bone-2012.pdf?v=1729114983,pdf
Rustin,https://assets.scriptslug.com/live/pdf/scripts/rustin-2023.pdf?v=1729114983,pdf
S Darko,https://imsdb.com//scripts//S.-Darko.html,html
Safety Not Guaranteed,https://assets.scriptslug.com/live/pdf/scripts/safety-not-guaranteed-2012.pdf?v=1729114983,pdf
Saint Frances,https://assets.scriptslug.com/live/pdf/scripts/saint-frances-2019.pdf?v=1729114983,pdf
Saltburn,https://assets.scriptslug.com/live/pdf/scripts/saltburn-2023.pdf?v=1729114984,pdf
Saturday Night,https://assets.scriptslug.com/live/pdf/scripts/saturday-night-2024.pdf?v=1738546680,pdf
Sausage Party,https://assets.scriptslug.com/live/pdf/scripts/sausage-party-2016.pdf?v=1729114984,pdf
Save The Last Dance,https://imsdb.com//scripts//Save-the-Last-Dance.html,html
Saving Mr Banks,https://assets.scriptslug.com/live/pdf/scripts/saving-mr-banks-2013.pdf?v=1729114984,pdf
Saving Private Ryan,https://assets.scriptslug.com/live/pdf/scripts/saving-private-ryan-1998.pdf?v=1729114984,pdf
Saw,https://assets.scriptslug.com/live/pdf/scripts/saw-2004.pdf?v=1729114984,pdf
Saw 4,https://imsdb.com//scripts//Saw-IV.html,html
Scanners,https://assets.scriptslug.com/live/pdf/scripts/scanners-1981.pdf?v=1729114984,pdf
Scarface,https://assets.scriptslug.com/live/pdf/scripts/scarface-1983.pdf?v=1729114984,pdf
Scary Movie,https://assets.scriptslug.com/live/pdf/scripts/scary-movie-2000.pdf?v=1729114985,pdf
Scary Movie 2,https://assets.scriptslug.com/live/pdf/scripts/scary-movie-2-2001.pdf?v=1729114984,pdf
Scary Stories To Tell In The Dark,https://assets.scriptslug.com/live/pdf/scripts/scary-stories-to-tell-in-the-dark-2019.pdf?v=1729114985,pdf
Schindlers List,https://assets.scriptslug.com/live/pdf/scripts/schindlers-list-1993.pdf?v=1729114985,pdf
Scott Pilgrim Vs The World,https://assets.scriptslug.com/live/pdf/scripts/scott-pilgrim-vs-the-world-2010.pdf?v=1729114985,pdf
Scream,https://assets.scriptslug.com/live/pdf/scripts/scream-1996.pdf?v=1729115069,pdf
Scream,https://assets.scriptslug.com/live/pdf/scripts/scream-2022.pdf?v=1729114985,pdf
Scream 2,https://assets.scriptslug.com/live/pdf/scripts/scream-2-1997.pdf?v=1729114985,pdf
Scream 3,https://imsdb.com//scripts//Scream-3.html,html
Scream 4,https://imsdb.com//scripts//Scream-4.html,html
Scream 6,https://assets.scriptslug.com/live/pdf/scripts/scream-vi-2023.pdf?v=1729114985,pdf
Scrooged,https://assets.scriptslug.com/live/pdf/scripts/scrooged-1988.pdf?v=1729114985,pdf
Se7en,https://assets.scriptslug.com/live/pdf/scripts/se7en-1995.pdf?v=1729114986,pdf
Sea Of Love,https://assets.scriptslug.com/live/pdf/scripts/sea-of-love-1989.pdf?v=1729114986,pdf
Searching,https://assets.scriptslug.com/live/pdf/scripts/searching-2018.pdf?v=1729114986,pdf
Secret Window,https://assets.scriptslug.com/live/pdf/scripts/secret-window-2004.pdf?v=1729114986,pdf
Selena,https://assets.scriptslug.com/live/pdf/scripts/selena-1997.pdf?v=1729114986,pdf
Selma,https://assets.scriptslug.com/live/pdf/scripts/selma-2014.pdf?v=1729114986,pdf
Semi Pro,https://imsdb.com//scripts//Semi-Pro.html,html
Sense And Sensibility,https://imsdb.com//scripts//Sense-and-Sensibility.html,html
September 5,https://assets.scriptslug.com/live/pdf/scripts/september-5-2024.pdf?v=1738463295,pdf
Serenity,https://assets.scriptslug.com/live/pdf/scripts/serenity-2005.pdf?v=1729114986,pdf
Serenity,https://assets.scriptslug.com/live/pdf/scripts/serenity-2019.pdf?v=1729114987,pdf
Serial Mom,https://imsdb.com//scripts//Serial-Mom.html,html
Severance,https://assets.scriptslug.com/live/pdf/scripts/severance-2006.pdf?v=1729114987,pdf
Sex And The City,https://imsdb.com//scripts//Sex-and-the-City.html,html
Sex Drive,https://assets.scriptslug.com/live/pdf/scripts/sex-drive-2008.pdf?v=1729114987,pdf
Sex Lies And Videotape,https://assets.scriptslug.com/live/pdf/scripts/sex-lies-and-videotape-1992.pdf?v=1729114987,pdf
Sexual Life,https://imsdb.com//scripts//Sexual-Life.html,html
Shakespeare In Love,https://assets.scriptslug.com/live/pdf/scripts/shakespeare-in-love-1987.pdf?v=1729114987,pdf
Shallow Grave,https://imsdb.com//scripts//Shallow-Grave.html,html
Shame,https://assets.scriptslug.com/live/pdf/scripts/shame-2011.pdf?v=1729114988,pdf
Shampoo,https://imsdb.com//scripts//Shampoo.html,html
Sharkys Machine,https://assets.scriptslug.com/live/pdf/scripts/sharkys-machine-1981.pdf?v=1729114988,pdf
Shaun Of The Dead,https://assets.scriptslug.com/live/pdf/scripts/shaun-of-the-dead-2004.pdf?v=1729114988,pdf
Shayda,https://assets.scriptslug.com/live/pdf/scripts/shayda-2023.pdf?v=1729114988,pdf
She Said,https://assets.scriptslug.com/live/pdf/scripts/she-said-2022.pdf?v=1729114988,pdf
Sherlock Holmes,https://assets.scriptslug.com/live/pdf/scripts/sherlock-holmes-2009.pdf?v=1729114988,pdf
Shes Out Of My League,https://imsdb.com//scripts//She's-Out-of-My-League.html,html
Shifty,https://imsdb.com//scripts//Shifty.html,html
Shivers,https://imsdb.com//scripts//Shivers.html,html
Short Term 12,https://assets.scriptslug.com/live/pdf/scripts/short-term-12-2013.pdf?v=1729114989,pdf
Shortcomings,https://assets.scriptslug.com/live/pdf/scripts/shortcomings-2023.pdf?v=1729114989,pdf
Showgirls,https://assets.scriptslug.com/live/pdf/scripts/showgirls-1995.pdf?v=1729114989,pdf
Shrek,https://assets.scriptslug.com/live/pdf/scripts/shrek-2001.pdf?v=1729114989,pdf
Shrek The Third,https://assets.scriptslug.com/live/pdf/scripts/shrek-the-third-2007.pdf?v=1729114989,pdf
Shutter Island,https://assets.scriptslug.com/live/pdf/scripts/shutter-island-2010.pdf?v=1729114989,pdf
Sicario,https://assets.scriptslug.com/live/pdf/scripts/sicario-2015.pdf?v=1729114989,pdf
Sicario Day Of The Soldado,https://assets.scriptslug.com/live/pdf/scripts/sicario-day-of-soldado-2015.pdf?v=1729114989,pdf
Side Effects,https://assets.scriptslug.com/live/pdf/scripts/side-effects-2013.pdf?v=1729114989,pdf
Sideways,https://imsdb.com//scripts//Sideways.html,html
Signs,https://assets.scriptslug.com/live/pdf/scripts/signs-2002.pdf?v=1729114990,pdf
Silence,https://assets.scriptslug.com/live/pdf/scripts/silence-2016.pdf?v=1729114990,pdf
Silence Of The Lambs,https://imsdb.com//scripts//Silence-of-the-Lambs.html,html
Silent Grace,https://imsdb.com//scripts//Silent-Grace.html,html
Silkwood,https://assets.scriptslug.com/live/pdf/scripts/silkwood-1983.pdf?v=1729114990,pdf
Silver Bullet,https://imsdb.com//scripts//Silver-Bullet.html,html
Silver Linings Playbook,https://imsdb.com//scripts//Silver-Linings-Playbook.html,html
Silverado,https://assets.scriptslug.com/live/pdf/scripts/silverado-1985.pdf?v=1729114990,pdf
Simone,https://imsdb.com//scripts//Simone.html,html
Sing,https://assets.scriptslug.com/live/pdf/scripts/sing-2016.pdf?v=1729114990,pdf
Sing Sing,https://assets.scriptslug.com/live/pdf/scripts/sing-sing-2024.pdf?v=1738464550,pdf
Sing Street,https://assets.scriptslug.com/live/pdf/scripts/sing-street-2016.pdf?v=1729114990,pdf
Singin In The Rain,https://assets.scriptslug.com/live/pdf/scripts/singin-in-the-rain-1982.pdf?v=1729114990,pdf
Single White Female,https://imsdb.com//scripts//Single-White-Female.html,html
Sister Act,https://imsdb.com//scripts//Sister-Act.html,html
Six Degrees Of Separation,https://imsdb.com//scripts//Six-Degrees-of-Separation.html,html
Sixteen Candles,https://assets.scriptslug.com/live/pdf/scripts/sixteen-candles-1984.pdf?v=1729114991,pdf
Skyfall,https://assets.scriptslug.com/live/pdf/scripts/skyfall-2012.pdf?v=1729114991,pdf
Skyscraper,https://assets.scriptslug.com/live/pdf/scripts/skyscraper-2018.pdf?v=1729114991,pdf
Sleepers,https://assets.scriptslug.com/live/pdf/scripts/sleepers-1996.pdf?v=1729114991,pdf
Sleepless In Seattle,https://assets.scriptslug.com/live/pdf/scripts/sleepless-in-seatlle-1993.pdf?v=1729114991,pdf
Sleepy Hollow,https://assets.scriptslug.com/live/pdf/scripts/sleepy-hollow-1999.pdf?v=1729114991,pdf
Slender Man,https://assets.scriptslug.com/live/pdf/scripts/slender-man-2018.pdf?v=1729114992,pdf
Sling Blade,https://imsdb.com//scripts//Sling-Blade.html,html
Slither,https://imsdb.com//scripts//Slither.html,html
Sliver,https://assets.scriptslug.com/live/pdf/scripts/sliver-1993.pdf?v=1729114992,pdf
Slumdog Millionaire,https://imsdb.com//scripts//Slumdog-Millionaire.html,html
Smashed,https://imsdb.com//scripts//Smashed.html,html
Smokin Aces,https://imsdb.com//scripts//Smokin'-Aces.html,html
Snake Eyes,https://assets.scriptslug.com/live/pdf/scripts/snake-eyes-1998.pdf?v=1729114992,pdf
Snatch,https://assets.scriptslug.com/live/pdf/scripts/snatch-2000.pdf?v=1729114992,pdf
Snow Falling On Cedars,https://imsdb.com//scripts//Snow-Falling-On-Cedars.html,html
Snow White And The Huntsman,https://assets.scriptslug.com/live/pdf/scripts/show-white-and-the-huntsman-2012.pdf?v=1729114989,pdf
Snowpiercer,https://assets.scriptslug.com/live/pdf/scripts/snowpiercer-2013.pdf?v=1729114992,pdf
So I Married An Axe Murderer,https://assets.scriptslug.com/live/pdf/scripts/so-i-married-an-axe-murderer-1993.pdf?v=1729114992,pdf
Solaris,https://assets.scriptslug.com/live/pdf/scripts/solaris-2002.pdf?v=1729114992,pdf
Soldier,https://imsdb.com//scripts//Soldier.html,html
Someone To Watch Over Me,https://imsdb.com//scripts//Someone-To-Watch-Over-Me.html,html
Something Wicked This Way Comes,https://assets.scriptslug.com/live/pdf/scripts/something-wicked-this-way-comes-1983.pdf?v=1729114993,pdf
Somethings Gotta Give,https://assets.scriptslug.com/live/pdf/scripts/somethings-gotta-give-2003.pdf?v=1729114993,pdf
Sorry To Bother,https://assets.scriptslug.com/live/pdf/scripts/sorry-to-bother-you-2018.pdf?v=1729114993,pdf
Soul,https://assets.scriptslug.com/live/pdf/scripts/soul-2020.pdf?v=1729114993,pdf
Sound Of Metal,https://assets.scriptslug.com/live/pdf/scripts/sound-of-metal-2019.pdf?v=1729114993,pdf
Source Code,https://imsdb.com//scripts//Source-Code.html,html
South Park,https://imsdb.com//scripts//South-Park.html,html
Soylent Green,https://assets.scriptslug.com/live/pdf/scripts/soylent-green-1973.pdf?v=1729114993,pdf
Space Cowboys,https://assets.scriptslug.com/live/pdf/scripts/space-cowboys-2000.pdf?v=1729114993,pdf
Space Milkshake,https://imsdb.com//scripts//Space-Milkshake.html,html
Spaceballs,https://assets.scriptslug.com/live/pdf/scripts/spaceballs-1987.pdf?v=1729114994,pdf
Spanglish,https://imsdb.com//scripts//Spanglish.html,html
Spare Me,https://imsdb.com//scripts//Spare-Me.html,html
Spartacus,https://assets.scriptslug.com/live/pdf/scripts/spartacus-1960.pdf?v=1729114994,pdf
Spartan,https://imsdb.com//scripts//Spartan.html,html
Spawn,https://assets.scriptslug.com/live/pdf/scripts/spawn-1997.pdf?v=1729114994,pdf
Spectre,https://assets.scriptslug.com/live/pdf/scripts/spectre-2015.pdf?v=1729114994,pdf
Speed,https://assets.scriptslug.com/live/pdf/scripts/speed-1994.pdf?v=1729114995,pdf
Speed Racer,https://assets.scriptslug.com/live/pdf/scripts/speed-racer-2008.pdf?v=1729114995,pdf
Spencer,https://assets.scriptslug.com/live/pdf/scripts/spencer-2021.pdf?v=1729114995,pdf
Sphere,https://imsdb.com//scripts//Sphere.html,html
Spider Man,https://assets.scriptslug.com/live/pdf/scripts/spider-man-2002.pdf?v=1729114995,pdf
Spider Man 2,https://assets.scriptslug.com/live/pdf/scripts/spider-man-2-2004.pdf?v=1729114995,pdf
Spider Man Across The Spider Verse,https://assets.scriptslug.com/live/pdf/scripts/spider-man-across-the-spider-verse-2023.pdf?v=1729114995,pdf
Spider Man Into The Spider Verse,https://assets.scriptslug.com/live/pdf/scripts/spider-man-into-the-spider-verse-2018.pdf?v=1729114995,pdf
Spider Man No Way Home,https://assets.scriptslug.com/live/pdf/scripts/spider-man-no-way-home-2021.pdf?v=1729114995,pdf
Splice,https://assets.scriptslug.com/live/pdf/scripts/splice-2009.pdf?v=1729114995,pdf
Spotlight,https://assets.scriptslug.com/live/pdf/scripts/spotlight-2015.pdf?v=1729114995,pdf
Spring Breakers,https://assets.scriptslug.com/live/pdf/scripts/spring-breakers-2013.pdf?v=1729114996,pdf
Spy Kids,https://assets.scriptslug.com/live/pdf/scripts/spy-kids-2001.pdf?v=1729114996,pdf
St Elmos Fire,https://imsdb.com//scripts//St.-Elmo's-Fire.html,html
Stagecoach,https://assets.scriptslug.com/live/pdf/scripts/stagecoach-1939.pdf?v=1729114996,pdf
Stan & Ollie,https://assets.scriptslug.com/live/pdf/scripts/stan-and-ollie-2018.pdf?v=1729114996,pdf
Stand By Me,https://assets.scriptslug.com/live/pdf/scripts/stand-by-me-1986.pdf?v=1729114996,pdf
Star Trek,https://assets.scriptslug.com/live/pdf/scripts/star-trek-2009.pdf?v=1729114996,pdf
Star Trek 2 The Wrath Of Khan,https://assets.scriptslug.com/live/pdf/scripts/star-trek-ii-the-wrath-of-kahn-1982.pdf?v=1729114997,pdf
Star Trek 3 The Search For Spock,https://assets.scriptslug.com/live/pdf/scripts/star-trek-iii-the-search-for-spock-1984.pdf?v=1729114997,pdf
Star Trek 4 The Voyage Home,https://assets.scriptslug.com/live/pdf/scripts/star-trek-iv-the-voyage-home-1986.pdf?v=1729114997,pdf
Star Trek 6 The Undiscovered Country,https://assets.scriptslug.com/live/pdf/scripts/star-trek-vi-the-undiscovered-country-1991.pdf?v=1729114997,pdf
Star Trek First Contact,https://assets.scriptslug.com/live/pdf/scripts/star-trek-first-contact-1996.pdf?v=1729114996,pdf
Star Trek Generations,https://assets.scriptslug.com/live/pdf/scripts/star-trek-generations-1994.pdf?v=1729114996,pdf
Star Trek Insurrection,https://assets.scriptslug.com/live/pdf/scripts/star-trek-insurrection-1998.pdf?v=1729114997,pdf
